client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,last_contact_date
40130,29,blue-collar,single,basic_6y,False,True,151,1,0,False,94.215,0.835,False,2022-07-18
40131,35,technician,single,professional_course,False,True,577,6,1,True,94.215,0.835,True,2022-07-20
40132,29,admin_,single,high_school,False,True,272,3,1,True,94.215,0.835,True,2022-07-25
40133,32,technician,divorced,professional_course,False,True,18,1,0,False,94.215,0.84,False,2022-07-02
40134,53,blue-collar,single,basic_9y,False,False,413,1,2,True,94.215,0.84,True,2022-07-22
40135,30,student,single,professional_course,False,True,334,4,2,False,94.215,0.84,True,2022-07-14
40136,31,admin_,single,high_school,False,True,91,1,1,False,94.215,0.84,False,2022-07-29
40137,29,technician,single,basic_9y,False,True,603,1,0,False,94.215,0.84,True,2022-07-22
40138,53,blue-collar,single,basic_9y,False,True,355,1,0,False,94.215,0.84,True,2022-07-31
40139,45,management,married,university_degree,False,True,817,2,0,False,94.215,0.84,True,2022-07-19
40140,29,technician,single,professional_course,False,True,133,3,0,False,94.215,0.84,False,2022-07-19
40141,29,technician,single,basic_9y,False,True,247,1,1,True,94.215,0.84,True,2022-07-10
40142,78,retired,married,,False,True,203,1,1,False,94.215,0.84,False,2022-07-23
40143,29,admin_,single,university_degree,False,True,276,1,0,False,94.215,0.84,True,2022-07-13
40144,34,services,married,basic_9y,False,False,604,1,0,False,94.215,0.84,True,2022-07-28
40145,53,blue-collar,single,basic_9y,False,True,897,2,0,False,94.215,0.84,True,2022-07-19
40146,35,admin_,married,university_degree,False,True,287,2,1,False,94.215,0.84,True,2022-07-21
40147,34,services,married,basic_9y,False,True,86,3,1,False,94.215,0.84,False,2022-07-15
40148,30,student,single,professional_course,False,True,343,9,0,False,94.215,0.84,False,2022-07-25
40149,78,retired,married,,False,True,87,3,0,False,94.215,0.84,True,2022-07-07
40150,44,blue-collar,divorced,basic_4y,False,False,71,1,0,False,94.215,0.84,False,2022-07-13
40151,23,blue-collar,single,basic_9y,False,True,268,5,1,False,94.215,0.846,True,2022-07-01
40152,27,blue-collar,single,high_school,False,True,185,5,2,False,94.215,0.846,False,2022-07-29
40153,52,technician,married,basic_6y,False,True,219,1,1,True,94.215,0.846,True,2022-07-11
40154,50,management,married,university_degree,False,True,367,1,0,False,94.215,0.846,True,2022-07-28
40155,37,services,married,high_school,False,False,346,1,2,True,94.215,0.846,True,2022-07-09
40156,28,services,single,high_school,False,True,957,1,1,True,94.215,0.846,True,2022-07-16
40157,32,services,single,,False,False,415,2,0,False,94.215,0.846,True,2022-07-27
40158,30,admin_,single,university_degree,False,False,252,1,2,True,94.215,0.846,True,2022-07-12
40159,28,self-employed,single,university_degree,False,False,178,1,2,False,94.215,0.846,False,2022-07-31
40160,32,admin_,single,university_degree,False,True,250,2,1,True,94.215,0.846,False,2022-07-22
40161,20,student,single,basic_9y,False,True,361,3,3,True,94.215,0.846,True,2022-07-17
40162,80,retired,married,basic_4y,False,False,552,2,0,False,94.215,0.846,True,2022-07-05
40163,70,retired,divorced,basic_4y,False,False,390,2,2,True,94.215,0.846,True,2022-07-30
40164,35,admin_,married,university_degree,False,False,951,2,1,True,94.215,0.846,True,2022-07-09
40165,23,blue-collar,single,basic_9y,False,False,250,4,1,False,94.215,0.846,True,2022-07-17
40166,32,admin_,single,university_degree,False,True,210,2,1,True,94.215,0.846,False,2022-07-27
40167,28,self-employed,single,university_degree,False,True,198,2,0,False,94.215,0.846,True,2022-07-30
40168,47,admin_,single,basic_9y,False,True,392,2,1,True,94.215,0.846,True,2022-07-16
40169,38,technician,married,professional_course,False,False,561,2,0,False,94.215,0.846,False,2022-07-03
40170,54,retired,single,basic_4y,False,True,392,4,0,False,94.215,0.846,False,2022-07-14
40171,63,retired,married,basic_4y,False,True,261,1,1,True,94.215,0.846,False,2022-07-03
40172,31,admin_,single,university_degree,False,True,815,2,2,True,94.215,0.861,True,2022-07-01
40173,26,technician,single,university_degree,False,False,129,2,1,True,94.215,0.861,False,2022-07-07
40174,32,admin_,single,university_degree,False,False,184,1,3,False,94.215,0.861,False,2022-07-22
40175,44,admin_,married,,False,False,745,1,1,False,94.215,0.861,True,2022-07-11
40176,31,admin_,married,high_school,False,False,136,8,0,False,94.215,0.861,False,2022-07-18
40177,60,admin_,married,university_degree,False,False,316,1,2,True,94.215,0.861,True,2022-07-27
40178,51,admin_,married,university_degree,False,False,486,1,0,False,94.215,0.861,True,2022-07-23
40179,31,admin_,married,high_school,False,True,44,4,0,False,94.215,0.861,False,2022-07-20
40180,43,technician,divorced,,False,False,377,1,1,False,94.215,0.861,False,2022-07-09
40181,31,admin_,married,university_degree,False,False,106,1,0,False,94.215,0.861,False,2022-07-05
40182,27,admin_,single,high_school,False,True,7,1,0,False,94.215,0.861,False,2022-07-16
40183,29,admin_,single,high_school,False,True,268,2,1,True,94.215,0.861,True,2022-07-14
40184,26,technician,single,university_degree,False,True,806,3,2,True,94.215,0.861,True,2022-07-02
40185,32,management,single,university_degree,False,False,237,2,1,False,94.215,0.861,False,2022-07-25
40186,51,admin_,married,university_degree,False,False,73,4,0,False,94.215,0.861,False,2022-07-01
40187,44,admin_,single,high_school,False,False,12,1,0,False,94.215,0.861,False,2022-07-05
40188,59,technician,married,professional_course,False,True,457,2,1,True,94.215,0.861,True,2022-07-18
40189,21,housemaid,single,high_school,False,False,222,2,0,False,94.215,0.861,False,2022-07-06
40190,54,admin_,married,university_degree,False,False,84,5,2,False,94.215,0.861,False,2022-07-12
40191,22,admin_,single,university_degree,False,True,484,1,2,False,94.215,0.87,True,2022-07-01
40192,56,technician,married,professional_course,False,True,207,2,1,True,94.215,0.87,True,2022-07-16
40193,49,technician,divorced,professional_course,False,True,253,3,1,True,94.215,0.87,True,2022-07-21
40194,78,retired,married,basic_4y,False,False,1148,1,0,False,94.215,0.87,True,2022-07-10
40195,72,retired,married,basic_4y,False,True,128,2,1,False,94.215,0.87,False,2022-07-02
40196,72,retired,married,basic_4y,False,True,268,1,0,False,94.215,0.87,True,2022-07-01
40197,78,retired,married,basic_4y,False,True,173,2,1,False,94.215,0.87,True,2022-07-07
40198,56,technician,married,professional_course,False,False,230,2,1,False,94.215,0.87,True,2022-07-28
40199,56,unemployed,divorced,basic_4y,False,True,187,6,0,False,94.215,0.87,True,2022-07-24
40200,66,retired,married,basic_4y,False,True,568,7,0,False,94.215,0.87,True,2022-07-14
40201,78,retired,married,basic_4y,False,True,212,1,2,True,94.215,0.87,True,2022-07-02
40202,29,admin_,married,university_degree,False,True,173,3,0,False,94.215,0.87,True,2022-07-17
40203,30,technician,married,university_degree,False,True,204,4,0,False,94.215,0.87,True,2022-07-08
40204,28,technician,single,university_degree,False,False,146,3,2,True,94.215,0.876,False,2022-07-24
40205,28,services,single,high_school,False,True,192,1,0,False,94.215,0.876,False,2022-07-28
40206,66,housemaid,married,basic_4y,False,False,296,1,1,False,94.215,0.876,False,2022-07-20
40207,29,technician,single,professional_course,False,False,178,2,2,False,94.215,0.876,True,2022-07-17
40208,54,unknown,married,basic_9y,False,True,174,2,2,True,94.215,0.876,False,2022-07-24
40209,28,technician,single,university_degree,False,True,175,5,0,False,94.215,0.876,False,2022-07-11
40210,23,student,single,,False,False,165,2,1,True,94.215,0.876,True,2022-07-08
40211,35,blue-collar,married,high_school,False,True,7,1,0,False,94.215,0.876,False,2022-07-31
40212,62,retired,married,high_school,False,False,355,2,0,False,94.215,0.876,True,2022-07-04
40213,23,unemployed,single,high_school,False,False,7,1,0,False,94.215,0.876,False,2022-07-06
40214,38,admin_,married,high_school,False,False,5,1,1,False,94.215,0.876,False,2022-07-21
40215,48,technician,married,professional_course,False,False,288,1,1,False,94.215,0.876,False,2022-07-24
40216,66,housemaid,married,basic_4y,False,False,1008,2,0,False,94.215,0.876,True,2022-07-31
40217,23,admin_,single,university_degree,False,True,104,1,2,False,94.215,0.881,False,2022-07-17
40218,82,housemaid,divorced,basic_4y,False,False,316,1,0,False,94.215,0.881,True,2022-07-21
40219,72,retired,married,basic_6y,False,False,338,1,0,False,94.215,0.881,False,2022-07-31
40220,72,retired,married,basic_6y,False,True,143,1,0,False,94.215,0.881,True,2022-07-15
40221,37,unemployed,single,university_degree,False,True,314,1,2,True,94.215,0.881,True,2022-07-16
40222,21,student,single,basic_9y,False,False,5,1,0,False,94.215,0.884,False,2022-07-18
40223,24,technician,single,professional_course,False,True,355,2,1,True,94.215,0.884,True,2022-07-03
40224,71,retired,married,professional_course,False,True,115,3,0,False,94.215,0.884,False,2022-07-10
40225,52,admin_,married,university_degree,False,True,942,1,0,False,94.215,0.884,True,2022-07-19
40226,24,services,single,high_school,False,True,355,1,2,True,94.215,0.884,True,2022-07-11
40227,43,technician,married,professional_course,False,True,1193,1,0,False,94.215,0.884,True,2022-07-16
40228,64,admin_,married,high_school,False,False,368,1,0,False,94.215,0.884,True,2022-07-03
40229,45,management,married,university_degree,False,True,138,2,2,True,94.215,0.884,True,2022-07-10
40230,40,management,married,university_degree,False,True,321,4,0,False,94.215,0.884,True,2022-07-29
40231,30,admin_,single,university_degree,False,True,248,1,0,False,94.215,0.884,True,2022-07-29
40232,34,technician,single,basic_9y,False,False,23,1,1,False,94.215,0.884,False,2022-07-31
40233,29,self-employed,single,university_degree,False,False,24,1,0,False,94.215,0.884,False,2022-07-28
40234,60,admin_,married,basic_9y,False,False,174,2,2,False,94.215,0.884,True,2022-07-24
40235,24,services,single,high_school,False,True,860,2,2,False,94.215,0.884,True,2022-07-11
40236,56,services,married,high_school,False,True,427,2,1,False,94.215,0.884,False,2022-07-20
40237,45,management,married,university_degree,False,False,171,2,1,False,94.215,0.884,False,2022-07-20
40238,31,student,single,university_degree,False,False,608,3,2,True,94.215,0.885,True,2022-07-21
40239,59,management,married,basic_4y,False,True,351,3,0,False,94.215,0.885,True,2022-07-29
40240,42,unknown,single,university_degree,False,False,366,6,0,False,94.215,0.885,True,2022-07-05
40241,31,student,single,university_degree,False,True,350,2,0,False,94.215,0.885,True,2022-07-21
40242,32,technician,single,university_degree,False,False,125,1,2,True,94.215,0.885,False,2022-07-19
40243,24,technician,married,professional_course,False,False,192,4,1,True,94.215,0.885,True,2022-07-28
40244,42,unknown,single,university_degree,False,True,513,1,2,False,94.215,0.885,True,2022-07-07
40245,26,admin_,single,high_school,False,True,251,1,1,False,94.215,0.885,True,2022-07-01
40246,26,admin_,single,university_degree,False,False,196,1,3,False,94.215,0.885,True,2022-07-18
40247,63,admin_,married,university_degree,False,True,396,2,0,False,94.215,0.885,True,2022-07-18
40248,29,admin_,single,university_degree,False,True,110,2,1,False,94.215,0.889,False,2022-07-04
40249,35,blue-collar,married,basic_9y,False,True,275,1,2,True,94.215,0.889,True,2022-07-12
40250,51,technician,married,high_school,False,False,284,1,3,True,94.215,0.889,True,2022-07-07
40251,65,management,married,university_degree,False,True,183,1,2,False,94.215,0.889,True,2022-07-16
40252,29,admin_,married,university_degree,False,False,7,1,0,False,94.215,0.889,False,2022-07-29
40253,31,admin_,married,university_degree,False,False,7,1,0,False,94.215,0.889,False,2022-07-05
40254,52,technician,single,professional_course,False,False,84,1,0,False,94.215,0.889,False,2022-07-14
40255,34,admin_,single,university_degree,False,True,4,1,0,False,94.215,0.889,False,2022-07-21
40256,27,blue-collar,single,basic_6y,False,False,9,1,0,False,94.215,0.889,False,2022-07-01
40257,35,admin_,married,university_degree,False,False,768,2,4,True,94.215,0.889,False,2022-07-18
40258,68,retired,married,university_degree,False,True,546,2,1,False,94.215,0.889,True,2022-07-29
40259,68,retired,married,university_degree,False,False,414,2,1,True,94.215,0.889,True,2022-07-01
40260,61,admin_,married,,False,True,109,3,1,False,94.215,0.889,False,2022-07-05
40261,24,technician,single,professional_course,False,True,607,3,1,True,94.215,0.889,True,2022-07-29
40262,84,retired,divorced,basic_4y,False,True,666,1,2,True,94.215,0.893,True,2022-07-23
40263,32,admin_,single,university_degree,False,False,527,1,0,False,94.215,0.893,True,2022-07-10
40264,32,admin_,single,university_degree,False,True,206,1,1,False,94.215,0.893,False,2022-07-24
40265,23,student,single,,False,False,267,1,2,False,94.215,0.893,True,2022-07-04
40266,52,admin_,married,professional_course,False,False,606,1,0,False,94.215,0.893,True,2022-07-26
40267,23,technician,single,professional_course,False,True,9,1,0,False,94.215,0.893,False,2022-07-23
40268,33,admin_,single,university_degree,False,False,5,1,0,False,94.215,0.893,False,2022-07-02
40269,28,technician,single,professional_course,False,False,5,1,0,False,94.215,0.893,False,2022-07-09
40270,52,admin_,married,professional_course,False,True,139,2,1,True,94.215,0.893,False,2022-07-25
40271,28,technician,single,professional_course,False,True,167,2,1,True,94.215,0.893,False,2022-07-11
40272,52,admin_,married,professional_course,False,True,287,2,1,True,94.215,0.893,True,2022-07-26
40273,77,retired,married,basic_4y,False,False,218,2,1,True,94.215,0.893,True,2022-07-14
40274,26,student,single,high_school,False,False,235,1,1,False,94.215,0.893,False,2022-07-23
40275,48,housemaid,married,professional_course,False,True,496,2,2,True,94.215,0.896,True,2022-07-30
40276,68,retired,divorced,high_school,False,True,340,1,1,True,94.215,0.896,True,2022-07-19
40277,74,retired,divorced,basic_4y,False,True,106,2,0,False,94.215,0.896,False,2022-07-21
40278,24,student,single,professional_course,False,False,429,2,3,True,94.215,0.896,True,2022-07-29
40279,25,self-employed,single,,False,False,844,5,2,False,94.215,0.896,True,2022-07-25
40280,57,blue-collar,married,basic_4y,False,False,471,2,0,False,94.215,0.896,True,2022-07-21
40281,24,student,single,professional_course,False,True,817,2,0,False,94.215,0.896,True,2022-07-09
40282,66,retired,divorced,high_school,False,False,211,1,1,False,94.215,0.896,False,2022-07-02
40283,51,retired,divorced,high_school,False,False,115,3,0,False,94.215,0.896,True,2022-07-27
40284,50,housemaid,married,basic_4y,False,False,462,1,1,True,94.215,0.896,True,2022-07-16
40285,47,admin_,married,university_degree,False,True,129,3,2,False,94.215,0.896,False,2022-07-20
40286,48,housemaid,married,professional_course,False,False,388,3,1,True,94.215,0.896,True,2022-07-13
40287,26,technician,single,professional_course,False,False,588,3,2,False,94.215,0.899,True,2022-07-06
40288,60,retired,married,professional_course,False,True,95,4,2,True,94.215,0.899,False,2022-07-09
40289,76,unknown,married,,False,False,301,3,0,False,94.215,0.899,True,2022-07-20
40290,23,admin_,single,high_school,False,False,331,1,0,False,94.215,0.899,False,2022-07-01
40291,80,retired,divorced,basic_4y,False,False,169,2,2,True,94.215,0.899,True,2022-07-21
40292,34,admin_,divorced,university_degree,False,True,332,3,1,False,94.215,0.899,True,2022-07-27
40293,50,housemaid,married,basic_6y,False,False,349,3,2,True,94.215,0.899,True,2022-07-24
40294,50,entrepreneur,divorced,university_degree,False,True,386,1,3,True,94.215,0.899,True,2022-07-31
40295,31,technician,single,university_degree,False,False,200,4,1,False,94.215,0.899,True,2022-07-22
40296,51,admin_,married,university_degree,False,False,396,4,1,False,94.215,0.899,True,2022-07-02
40297,65,management,married,high_school,False,True,117,1,2,False,94.215,0.899,False,2022-07-13
40298,31,technician,single,university_degree,False,True,426,1,2,True,94.215,0.899,True,2022-07-09
40299,48,blue-collar,married,professional_course,False,False,268,1,0,False,94.215,0.899,True,2022-07-10
40300,71,retired,married,basic_4y,False,True,519,2,3,False,94.215,0.899,True,2022-07-10
40301,31,technician,single,university_degree,False,False,270,1,1,True,94.215,0.899,True,2022-07-07
40302,34,admin_,married,university_degree,False,True,417,1,3,True,94.215,0.899,True,2022-07-21
40303,53,admin_,married,high_school,False,True,99,6,0,False,94.215,0.899,False,2022-07-01
40304,39,unemployed,single,high_school,False,True,90,2,0,False,94.215,0.896,False,2022-07-25
40305,27,services,single,high_school,False,False,700,5,2,True,94.215,0.896,True,2022-07-20
40306,32,management,single,university_degree,False,False,221,4,1,True,94.215,0.896,False,2022-07-02
40307,23,admin_,single,university_degree,False,False,76,2,1,False,94.215,0.896,False,2022-07-03
40308,41,admin_,married,university_degree,False,True,269,7,3,True,94.215,0.896,False,2022-07-16
40309,37,management,married,university_degree,False,True,292,1,1,True,94.215,0.896,True,2022-07-06
40310,35,admin_,married,university_degree,False,True,304,1,2,False,94.215,0.896,True,2022-07-02
40311,56,retired,divorced,high_school,False,True,9,1,0,False,94.215,0.896,False,2022-07-04
40312,71,retired,married,basic_9y,False,True,230,6,0,False,94.215,0.896,True,2022-07-20
40313,40,management,married,university_degree,False,False,367,2,2,True,94.215,0.896,True,2022-07-19
40314,39,unemployed,single,high_school,False,True,240,3,0,False,94.215,0.896,False,2022-07-11
40315,37,admin_,married,university_degree,False,True,1005,5,2,True,94.215,0.896,True,2022-07-23
40316,34,self-employed,married,university_degree,False,False,156,3,2,False,94.215,0.896,False,2022-07-29
40317,40,management,married,university_degree,False,True,955,1,1,True,94.215,0.896,True,2022-07-03
40318,63,retired,married,basic_4y,False,False,273,1,0,False,94.215,0.896,False,2022-07-15
40319,55,services,divorced,high_school,False,True,160,3,0,False,94.215,0.896,False,2022-07-25
40320,46,admin_,married,high_school,False,False,428,2,3,False,94.027,0.898,False,2022-08-09
40321,33,services,single,high_school,False,True,132,2,1,False,94.027,0.898,False,2022-08-09
40322,25,student,single,high_school,False,False,159,2,4,False,94.027,0.898,False,2022-08-02
40323,33,admin_,single,university_degree,False,False,87,3,0,False,94.027,0.898,False,2022-08-31
40324,31,student,single,,False,False,397,2,1,False,94.027,0.898,False,2022-08-28
40325,42,admin_,single,university_degree,False,False,1013,3,0,False,94.027,0.898,False,2022-08-30
40326,67,retired,married,basic_4y,False,False,300,3,0,False,94.027,0.898,False,2022-08-24
40327,31,technician,single,,False,False,155,2,0,False,94.027,0.898,False,2022-08-31
40328,53,services,married,basic_9y,False,True,196,2,0,False,94.027,0.898,True,2022-08-30
40329,31,student,single,,False,True,868,3,3,False,94.027,0.898,True,2022-08-26
40330,36,admin_,single,professional_course,False,True,25,1,0,False,94.027,0.898,False,2022-08-09
40331,81,retired,married,basic_4y,False,True,90,4,0,False,94.027,0.898,False,2022-08-17
40332,25,student,single,high_school,False,True,100,8,1,True,94.027,0.898,False,2022-08-01
40333,42,admin_,single,university_degree,False,True,245,2,0,False,94.027,0.898,False,2022-08-11
40334,31,self-employed,single,university_degree,False,False,209,1,2,False,94.027,0.898,False,2022-08-09
40335,62,retired,married,basic_4y,False,False,317,1,2,False,94.027,0.898,True,2022-08-06
40336,67,retired,married,basic_4y,False,False,341,2,1,True,94.027,0.898,True,2022-08-10
40337,33,services,single,high_school,False,True,486,1,2,False,94.027,0.898,False,2022-08-21
40338,38,technician,single,university_degree,False,False,135,7,0,False,94.027,0.898,False,2022-08-27
40339,31,technician,single,,False,False,308,1,2,False,94.027,0.898,False,2022-08-04
40340,33,admin_,single,university_degree,False,True,109,1,2,False,94.027,0.898,False,2022-08-07
40341,53,services,married,basic_9y,False,True,141,2,1,False,94.027,0.898,False,2022-08-19
40342,31,technician,single,,False,True,428,2,3,True,94.027,0.898,True,2022-08-04
40343,28,admin_,married,university_degree,False,True,226,3,1,False,94.027,0.898,False,2022-08-16
40344,77,retired,divorced,professional_course,False,False,258,1,0,False,94.027,0.898,False,2022-08-19
40345,27,admin_,single,university_degree,False,False,249,1,0,False,94.027,0.899,True,2022-08-23
40346,31,student,single,university_degree,False,False,224,1,2,False,94.027,0.899,False,2022-08-31
40347,64,retired,married,professional_course,False,False,482,1,0,False,94.027,0.899,True,2022-08-11
40348,37,technician,single,university_degree,False,True,481,2,4,False,94.027,0.899,True,2022-08-02
40349,28,admin_,single,university_degree,False,True,187,2,2,True,94.027,0.899,True,2022-08-04
40350,28,unemployed,single,basic_9y,False,False,261,1,1,False,94.027,0.899,True,2022-08-22
40351,31,student,single,university_degree,False,False,279,4,2,True,94.027,0.899,True,2022-08-21
40352,47,services,divorced,,False,True,113,2,1,False,94.027,0.899,True,2022-08-14
40353,21,student,single,high_school,False,True,326,2,1,False,94.027,0.899,False,2022-08-06
40354,31,admin_,single,university_degree,False,False,172,3,0,False,94.027,0.899,False,2022-08-07
40355,40,admin_,married,high_school,False,False,654,2,0,False,94.027,0.899,True,2022-08-29
40356,75,retired,married,,False,False,676,2,4,False,94.027,0.899,True,2022-08-04
40357,30,student,single,high_school,False,False,592,3,1,False,94.027,0.899,True,2022-08-19
40358,21,student,single,high_school,False,True,263,3,2,True,94.027,0.899,True,2022-08-21
40359,58,blue-collar,married,basic_4y,False,True,771,1,1,True,94.027,0.9,True,2022-08-10
40360,48,admin_,married,university_degree,False,True,288,1,3,True,94.027,0.9,True,2022-08-20
40361,28,student,single,,False,True,453,1,1,False,94.027,0.9,False,2022-08-08
40362,35,technician,married,university_degree,False,True,182,1,3,False,94.027,0.9,True,2022-08-05
40363,35,technician,married,university_degree,False,True,560,1,0,False,94.027,0.9,True,2022-08-05
40364,27,student,single,university_degree,False,True,651,1,3,True,94.027,0.9,True,2022-08-13
40365,28,student,single,basic_9y,False,True,178,1,1,True,94.027,0.9,True,2022-08-19
40366,61,retired,married,university_degree,False,False,250,2,1,True,94.027,0.9,True,2022-08-31
40367,47,admin_,married,university_degree,False,False,288,1,2,False,94.027,0.9,True,2022-08-30
40368,27,student,single,university_degree,False,False,180,1,3,True,94.027,0.9,True,2022-08-01
40369,30,admin_,single,university_degree,False,False,156,1,1,False,94.027,0.9,False,2022-08-22
40370,59,unknown,married,,False,False,198,1,1,True,94.027,0.9,True,2022-08-22
40371,28,student,single,basic_9y,False,False,139,1,3,False,94.027,0.9,True,2022-08-09
40372,28,student,single,basic_9y,False,False,199,2,2,True,94.027,0.9,False,2022-08-27
40373,18,student,single,,False,True,253,2,1,True,94.027,0.9,True,2022-08-19
40374,52,admin_,married,university_degree,False,True,261,1,0,False,94.027,0.9,False,2022-08-28
40375,48,blue-collar,married,basic_9y,False,False,296,1,3,False,94.027,0.9,True,2022-08-03
40376,27,student,single,university_degree,False,True,153,1,5,True,94.027,0.9,False,2022-08-28
40377,34,admin_,married,university_degree,False,True,250,1,2,False,94.027,0.9,True,2022-08-04
40378,27,student,single,basic_9y,False,True,111,1,0,False,94.027,0.9,False,2022-08-17
40379,18,student,single,,False,True,561,1,2,False,94.027,0.9,True,2022-08-08
40380,48,admin_,single,university_degree,False,True,118,1,2,True,94.027,0.9,True,2022-08-19
40381,47,admin_,married,university_degree,False,False,470,1,2,True,94.027,0.9,True,2022-08-15
40382,30,admin_,single,university_degree,False,True,191,1,2,True,94.027,0.9,True,2022-08-15
40383,18,student,single,,False,True,297,1,0,False,94.027,0.9,False,2022-08-05
40384,44,services,divorced,basic_6y,False,True,153,3,1,True,94.027,0.9,True,2022-08-04
40385,30,blue-collar,single,professional_course,False,False,293,1,1,True,94.027,0.9,True,2022-08-13
40386,46,admin_,single,high_school,False,False,510,2,1,True,94.027,0.904,False,2022-08-28
40387,41,admin_,divorced,high_school,False,True,231,2,2,True,94.027,0.904,True,2022-08-07
40388,46,admin_,single,high_school,False,False,329,2,4,False,94.027,0.904,False,2022-08-10
40389,26,unemployed,single,university_degree,False,True,508,3,2,True,94.027,0.904,True,2022-08-05
40390,46,technician,married,professional_course,False,False,382,1,1,False,94.027,0.904,False,2022-08-27
40391,26,unemployed,single,university_degree,False,True,203,1,3,True,94.027,0.904,True,2022-08-11
40392,48,admin_,divorced,university_degree,False,False,544,1,0,False,94.027,0.904,True,2022-08-03
40393,71,blue-collar,divorced,basic_4y,False,False,224,1,0,False,94.027,0.904,False,2022-08-02
40394,41,admin_,divorced,high_school,False,False,272,1,0,False,94.027,0.904,True,2022-08-04
40395,48,admin_,divorced,university_degree,False,False,172,3,6,True,94.027,0.904,True,2022-08-02
40396,44,admin_,single,university_degree,False,False,492,1,2,False,94.027,0.904,False,2022-08-23
40397,27,technician,single,university_degree,False,True,250,3,5,False,94.027,0.904,False,2022-08-12
40398,47,admin_,married,high_school,False,False,374,2,1,True,94.027,0.904,True,2022-08-14
40399,31,student,single,,False,True,306,2,0,False,94.027,0.904,True,2022-08-03
40400,77,retired,married,basic_4y,False,False,318,1,4,False,94.027,0.904,True,2022-08-13
40401,31,student,single,,False,True,375,2,0,False,94.027,0.904,True,2022-08-17
40402,41,entrepreneur,married,university_degree,False,True,324,1,0,False,94.027,0.904,True,2022-08-12
40403,30,student,single,high_school,False,False,200,1,1,False,94.027,0.904,False,2022-08-20
40404,41,entrepreneur,married,university_degree,False,True,736,1,0,False,94.027,0.904,True,2022-08-10
40405,71,retired,married,university_degree,False,True,134,1,0,False,94.027,0.904,False,2022-08-25
40406,37,management,married,high_school,False,True,633,1,0,False,94.027,0.904,True,2022-08-20
40407,46,technician,married,professional_course,False,True,245,2,4,False,94.027,0.904,True,2022-08-18
40408,63,retired,married,basic_4y,False,False,163,1,0,False,94.027,0.904,False,2022-08-20
40409,41,admin_,divorced,high_school,False,True,98,3,0,False,94.027,0.904,False,2022-08-02
40410,25,admin_,single,university_degree,False,False,215,1,0,False,94.027,0.904,True,2022-08-30
40411,45,admin_,married,university_degree,False,False,323,1,0,False,94.027,0.904,True,2022-08-15
40412,60,housemaid,married,basic_4y,False,False,270,4,4,False,94.027,0.905,False,2022-08-28
40413,59,retired,married,professional_course,False,True,303,2,2,True,94.027,0.905,True,2022-08-11
40414,72,housemaid,married,basic_6y,False,True,137,1,0,False,94.027,0.905,False,2022-08-02
40415,32,entrepreneur,single,professional_course,False,True,47,1,0,False,94.027,0.905,False,2022-08-11
40416,41,admin_,divorced,high_school,False,True,258,2,3,True,94.027,0.905,True,2022-08-10
40417,27,admin_,single,university_degree,False,False,562,2,3,True,94.027,0.905,True,2022-08-27
40418,59,retired,married,professional_course,False,False,218,3,1,True,94.027,0.905,True,2022-08-22
40419,41,admin_,divorced,high_school,False,True,178,1,2,True,94.027,0.905,True,2022-08-31
40420,41,admin_,divorced,high_school,False,True,174,1,3,False,94.027,0.905,True,2022-08-22
40421,77,management,married,,False,True,160,1,6,True,94.027,0.905,True,2022-08-31
40422,41,technician,divorced,university_degree,False,True,252,1,1,False,94.027,0.905,False,2022-08-01
40423,41,technician,divorced,university_degree,False,True,366,2,3,True,94.027,0.905,True,2022-08-18
40424,27,admin_,single,university_degree,False,True,177,2,0,False,94.027,0.905,True,2022-08-15
40425,24,admin_,single,university_degree,False,True,101,5,2,True,94.027,0.905,False,2022-08-28
40426,24,admin_,single,university_degree,False,False,744,1,2,False,94.027,0.905,True,2022-08-27
40427,64,retired,married,basic_4y,False,False,245,3,0,False,94.027,0.905,True,2022-08-20
40428,64,unknown,married,,False,True,239,4,0,False,94.027,0.905,True,2022-08-20
40429,30,technician,single,professional_course,False,False,6,1,0,False,94.027,0.904,False,2022-08-04
40430,30,self-employed,single,university_degree,False,False,148,2,0,False,94.027,0.904,False,2022-08-02
40431,26,services,single,high_school,False,False,6,1,3,False,94.027,0.904,False,2022-08-30
40432,30,self-employed,single,university_degree,False,False,370,2,1,False,94.027,0.904,False,2022-08-13
40433,26,admin_,single,university_degree,False,False,440,5,2,False,94.027,0.904,False,2022-08-02
40434,47,management,married,university_degree,False,True,145,3,2,True,94.027,0.904,False,2022-08-06
40435,35,unemployed,married,high_school,False,True,362,1,1,True,94.027,0.904,True,2022-08-21
40436,47,management,married,university_degree,False,True,182,2,6,False,94.027,0.904,False,2022-08-17
40437,73,retired,divorced,basic_4y,False,True,195,1,0,False,94.027,0.904,False,2022-08-29
40438,56,blue-collar,divorced,basic_4y,False,True,361,1,4,False,94.027,0.904,False,2022-08-08
40439,29,services,single,university_degree,False,False,265,1,1,True,94.027,0.904,True,2022-08-09
40440,58,technician,married,basic_9y,False,True,324,1,0,False,94.027,0.904,True,2022-08-16
40441,26,admin_,single,university_degree,False,False,1087,1,1,True,94.027,0.904,True,2022-08-14
40442,26,admin_,single,university_degree,False,False,242,1,5,True,94.027,0.904,True,2022-08-02
